PersonId,PersonName,PersonAge,CityId
3290  ,Osman Borjas        ,79 ,6
3291  ,Laura Ordoñez      ,25 ,2
3292  ,Jean Carlo Gonzalez ,108,1
3293  ,Miguel Rovelo       ,93 ,8
3294  ,Gerardo Escobar     ,11 ,6
3295  ,Carl Rovelo         ,67 ,4
3296  ,Erick Escobar       ,106,4
3297  ,Omar Bocanegra      ,3  ,7
3298  ,Omar Euceda         ,14 ,6
3299  ,Melvin Mendoza      ,110,8
3300  ,Manuel Gómez       ,81 ,3
3301  ,Daniel Portillo     ,69 ,2
3302  ,Carl Figueroa       ,90 ,3
3303  ,Michael Nuñez      ,104,3
3304  ,Dennis Grito        ,18 ,6
3305  ,Laura Parker        ,14 ,8
3306  ,Osman Ordoñez      ,26 ,3
3307  ,Elne Villela        ,78 ,1
3308  ,Carl Suazo          ,108,9
3309  ,Josue Martínez     ,52 ,4
3310  ,Juan Luis Sánchez  ,92 ,5
3311  ,Laura Soto          ,26 ,8
3312  ,Iliana Chirinos     ,90 ,2
3313  ,Daniel Andino       ,50 ,3
3314  ,Richard Chirinos    ,98 ,2
3315  ,Ana Grito           ,53 ,2
3316  ,Erick Escobar       ,71 ,3
3317  ,Carl Gómez         ,80 ,7
3318  ,Ingrid Pinto        ,48 ,8
3319  ,Mary Rodriguez      ,46 ,1
3320  ,Enrique Kempe       ,1  ,8
3321  ,Ricardo Vargas      ,86 ,8
3322  ,Josue Gonzalez      ,76 ,5
3323  ,Leonardo Galo       ,91 ,9
3324  ,Danilo Sosa         ,21 ,1
3325  ,Luis Matamoros      ,24 ,4
3326  ,Ana Martínez       ,35 ,1
3327  ,Richard Guevara     ,86 ,6
3328  ,Franklin Grito      ,55 ,9
3329  ,Tania Euceda        ,73 ,1
3330  ,Franklin Parker     ,73 ,7
3331  ,Francisco Padgett   ,105,6
3332  ,Melvin Gómez       ,59 ,7
3333  ,Juan Luis Escobar   ,8  ,3
3334  ,Carl Kempe          ,95 ,7
3335  ,Alex Matamoros      ,62 ,1
3336  ,Gerardo Galeano     ,50 ,6
3337  ,Leandro Mejía      ,46 ,6
3338  ,Elne Rovelo         ,45 ,1
3339  ,Dennis Borjas       ,88 ,5
3340  ,Mary Rojas          ,16 ,5
3341  ,Ana Parker          ,46 ,9
3342  ,Ana Mendoza         ,8  ,7
3343  ,Carl Bocanegra      ,8  ,4
3344  ,Carlos Euceda       ,79 ,7
3345  ,Carlos Galo         ,78 ,9
3346  ,Iliana Parker       ,28 ,6
3347  ,Daniel Borjas       ,62 ,2
3348  ,Melvin Parker       ,24 ,7
3349  ,Luis Martínez      ,75 ,6
3350  ,Francisco Suazo     ,45 ,1
3351  ,Diego Grito         ,68 ,9
3352  ,Nohelia Borjas      ,74 ,4
3353  ,Marcela Andino      ,64 ,5
3354  ,Francisco Euceda    ,97 ,7
3355  ,David Luque         ,17 ,8
3356  ,Elne Galo           ,45 ,5
3357  ,Francisco Luque     ,97 ,5
3358  ,Jean Carlo López   ,96 ,5
3359  ,Juan Luis Gonzalez  ,90 ,6
3360  ,Andrea Escobar      ,15 ,6
3361  ,Manuel Gómez       ,15 ,4
3362  ,Omar Grito          ,80 ,3
3363  ,Daniel Rovelo       ,107,5
3364  ,Leonardo Kempe      ,91 ,7
3365  ,Ricardo Bocanegra   ,69 ,9
3366  ,Iliana Luque        ,1  ,1
3367  ,Michell Sosa        ,94 ,6
3368  ,Elne Suazo          ,87 ,4
3369  ,Diego Gonzalez      ,57 ,4
3370  ,Miguel Bocanegra    ,48 ,3
3371  ,Melvin Mendoza      ,25 ,4
3372  ,Andrea Galo         ,46 ,8
3373  ,Danilo Martínez    ,17 ,8
3374  ,Alex Santos         ,13 ,5
3375  ,Andrea Pinto        ,59 ,9
3376  ,Nohelia Pinto       ,73 ,9
3377  ,Michell Grito       ,88 ,3
3378  ,Josue Vargas        ,73 ,4
3379  ,Michell Portillo    ,35 ,5
3380  ,Osman Galo          ,29 ,3
3381  ,Andrea Andino       ,103,1
3382  ,Elne Grito          ,94 ,6
3383  ,Osman Chirinos      ,28 ,2
3384  ,Gerardo Velásquez  ,35 ,7
3385  ,Michael Rojas       ,48 ,2
3386  ,Dennis Mejía       ,39 ,8
3387  ,Luis Ordoñez       ,59 ,7
3388  ,Gerardo Mendoza     ,58 ,4
3389  ,Lester Martínez    ,56 ,1
3390  ,Leonardo Velásquez ,54 ,5
3391  ,Manuel Suazo        ,101,2
3392  ,Ana Galo            ,107,2
3393  ,Ana Borjas          ,64 ,2
3394  ,Enrique Parker      ,15 ,6
3395  ,Carl Grito          ,52 ,9
3396  ,Michael Matamoros   ,65 ,6
3397  ,Gerardo Guevara     ,74 ,9
3398  ,Ingrid Villela      ,108,8
3399  ,Reynod Pinto        ,12 ,8
3400  ,Leonardo Sánchez   ,31 ,8
3401  ,Laura Velásquez    ,76 ,8
3402  ,Miguel Sánchez     ,7  ,2
3403  ,Melvin Borjas       ,57 ,1
3404  ,Lester Andino       ,54 ,8
3405  ,Luis Galeano        ,90 ,4
3406  ,Carlos Rojas        ,78 ,1
3407  ,Marcela Gómez      ,90 ,3
3408  ,Danilo Andino       ,73 ,7
3409  ,Jean Carlo Portillo ,12 ,4
3410  ,Carlos Portillo     ,105,1
3411  ,Gerardo Pinto       ,40 ,1
3412  ,Carlos Portillo     ,76 ,9
3413  ,Michell Gómez      ,94 ,3
3414  ,Josue Soto          ,78 ,7
3415  ,Ricardo López      ,69 ,7
3416  ,Ingrid Euceda       ,106,5
3417  ,Iliana Sosa         ,65 ,5
3418  ,Omar López         ,105,5
3419  ,Enrique Matamoros   ,65 ,8
3420  ,Alejandra Andino    ,61 ,6
3421  ,Francisco Rojas     ,52 ,2
3422  ,Omar Santos         ,37 ,6
3423  ,Nohelia Portillo    ,79 ,9
3424  ,Ricardo Matamoros   ,65 ,2
3425  ,David Galo          ,52 ,8
3426  ,Erick Nuñez        ,106,7
3427  ,Jean Carlo López   ,95 ,2
3428  ,Leonardo Rojas      ,69 ,3
3429  ,Lester Villela      ,73 ,6
3430  ,Richard Guevara     ,104,3
3431  ,Miguel Galeano      ,95 ,6
3432  ,Carlos Varela       ,66 ,3
3433  ,Tania Kempe         ,55 ,7
3434  ,Mary Galeano        ,37 ,9
3435  ,Diego Santos        ,10 ,5
3436  ,Leandro Rojas       ,38 ,8
3437  ,Gerardo Mejía      ,1  ,1
3438  ,Oswaldo Borjas      ,109,5
3439  ,Josue Parker        ,39 ,1
3440  ,Michell Galeano     ,65 ,6
3441  ,Leonardo Bocanegra  ,22 ,7
3442  ,Marcela Gonzalez    ,8  ,9
3443  ,Franklin Martínez  ,2  ,8
3444  ,Andrea Ordoñez     ,42 ,3
3445  ,Daniel Ordoñez     ,100,7
3446  ,Ingrid Kempe        ,88 ,7
3447  ,Lester Galeano      ,5  ,9
3448  ,Elne Sosa           ,53 ,6
3449  ,Diego Gonzalez      ,68 ,8
3450  ,Osman Gonzalez      ,67 ,6
3451  ,Oswaldo López      ,47 ,1
3452  ,Gerardo Rodriguez   ,28 ,8
3453  ,Leonardo Nuñez     ,4  ,4
3454  ,Enrique Nuñez      ,27 ,6
3455  ,Dennis Varela       ,46 ,3
3456  ,Erick Gómez        ,22 ,3
3457  ,Laura Nuñez        ,19 ,6
3458  ,Francisco Villela   ,4  ,3
3459  ,Mary Martínez      ,64 ,5
3460  ,Ricardo Galo        ,101,4
3461  ,David Kempe         ,96 ,2
3462  ,Leandro Luque       ,57 ,1
3463  ,Carl Portillo       ,48 ,3
3464  ,Francisco Ordoñez  ,94 ,0
3465  ,Alejandra Kempe     ,23 ,7
3466  ,Luis Rojas          ,10 ,2
3467  ,Daniel Grito        ,28 ,7
3468  ,Michell Guevara     ,98 ,5
3469  ,Dennis Figueroa     ,9  ,7
3470  ,Carl Borjas         ,78 ,9
3471  ,Carlos Sánchez     ,72 ,2
3472  ,Josue Galeano       ,26 ,3
3473  ,Luis Matamoros      ,25 ,2
3474  ,Luis Tabora         ,94 ,1
3475  ,Danilo Borjas       ,65 ,7
3476  ,Richard Euceda      ,25 ,6
3477  ,Alex Andino         ,51 ,2
3478  ,Lester Guevara      ,22 ,7
3479  ,Melvin Chirinos     ,16 ,8
3480  ,Iliana Chirinos     ,98 ,7
3481  ,Melvin Ordoñez     ,75 ,2
3482  ,Dennis Figueroa     ,18 ,2
3483  ,David Tabora        ,85 ,7
3484  ,Manuel Velásquez   ,70 ,6
3485  ,Leandro López      ,84 ,7
3486  ,Marcela Vargas      ,104,5
3487  ,Reynod Escobar      ,60 ,1
3488  ,Carlos Martínez    ,52 ,2
3489  ,Manuel Andino       ,29 ,4
3490  ,Andrea Matamoros    ,32 ,4
3491  ,Laura Sánchez      ,4  ,2
3492  ,Lester Bocanegra    ,40 ,5
3493  ,Juan Luis Galo      ,83 ,8
3494  ,Andrea Padgett      ,84 ,7
3495  ,Gerardo Velásquez  ,25 ,3
3496  ,Melvin Bocanegra    ,91 ,2
3497  ,Osman Matamoros     ,32 ,3
3498  ,Ana Rojas           ,30 ,9
3499  ,Miguel Mejía       ,47 ,9
3500  ,Manuel Nuñez       ,13 ,4
3501  ,Laura Rodriguez     ,56 ,2
3502  ,Reynod Gómez       ,87 ,6
3503  ,Oswaldo Gonzalez    ,103,6
3504  ,Juan Luis Rojas     ,78 ,7
3505  ,Jean Carlo Mejía   ,98 ,1
3506  ,Alejandra Rovelo    ,39 ,3
3507  ,Luis Santos         ,79 ,8
3508  ,Enrique Santos      ,25 ,5
3509  ,Ricardo Velásquez  ,97 ,6
3510  ,Tania Varela        ,69 ,4
3511  ,Melvin Padgett      ,14 ,8
3512  ,Manuel Mendoza      ,93 ,9
3513  ,Diego Euceda        ,38 ,9
3514  ,Enrique Andino      ,63 ,4
3515  ,Enrique Gómez      ,93 ,5
3516  ,Iliana Mendoza      ,65 ,2
3517  ,Manuel Rovelo       ,101,3
3518  ,Ingrid Bocanegra    ,66 ,5
3519  ,Ricardo Borjas      ,57 ,5
3520  ,Erick Velásquez    ,56 ,6
3521  ,Marcela López      ,98 ,5
3522  ,Danilo Matamoros    ,76 ,1
3523  ,Danilo Portillo     ,58 ,2
3524  ,Tania Martínez     ,95 ,9
3525  ,Alex Rovelo         ,88 ,1
3526  ,David Mendoza       ,67 ,7
3527  ,Dennis Portillo     ,85 ,3
3528  ,Osman Figueroa      ,45 ,1
3529  ,Enrique Varela      ,24 ,9
3530  ,Andrea Santos       ,67 ,1
3531  ,Francisco Sosa      ,15 ,9
3532  ,Ana Galo            ,88 ,7
3533  ,Danilo Euceda       ,72 ,4
3534  ,Josue Bocanegra     ,10 ,1
3535  ,David Rojas         ,91 ,7
3536  ,Richard Villela     ,76 ,4
3537  ,Andrea Sánchez     ,35 ,1
3538  ,Alejandra Ordoñez  ,33 ,1
3539  ,David Sosa          ,55 ,9
3540  ,Elne Suazo          ,18 ,1
3541  ,Erick Guevara       ,58 ,8
3542  ,Ana Mejía          ,2  ,4
3543  ,Miguel Mendoza      ,45 ,5
3544  ,Reynod Borjas       ,52 ,8
3545  ,Michell Rojas       ,109,4
3546  ,Richard Parker      ,84 ,8
3547  ,Michell Matamoros   ,5  ,3
3548  ,Miguel Martínez    ,1  ,2
3549  ,Ana Bocanegra       ,9  ,2
3550  ,Laura Pinto         ,103,1
3551  ,Manuel Sánchez     ,71 ,1
3552  ,Leonardo López     ,12 ,1
3553  ,Tania Soto          ,82 ,3
3554  ,Elne Parker         ,104,5
3555  ,Luis Rodriguez      ,66 ,7
3556  ,Michell Ordoñez    ,20 ,8
3557  ,Juan Luis Gómez    ,27 ,1
3558  ,Nohelia Bocanegra   ,99 ,3
3559  ,Oswaldo Luque       ,31 ,6
3560  ,Osman Andino        ,54 ,1
3561  ,Mary Santos         ,27 ,5
3562  ,Juan Luis Mendoza   ,28 ,7
3563  ,Mary Euceda         ,76 ,6
3564  ,Jean Carlo Guevara  ,105,3
3565  ,Alejandra Mendoza   ,96 ,2
3566  ,Michell Figueroa    ,71 ,2
3567  ,Elne Guevara        ,69 ,2
3568  ,Miguel Vargas       ,30 ,3
3569  ,Jean Carlo Figueroa ,110,1
3570  ,Leandro Grito       ,70 ,4
3571  ,Reynod López       ,61 ,1
3572  ,Dennis Portillo     ,102,7
3573  ,Michell Gómez      ,108,3
3574  ,Carl Sánchez       ,49 ,6
3575  ,Marcela Portillo    ,68 ,6
3576  ,Tania Figueroa      ,71 ,9
3577  ,Erick Mendoza       ,9  ,1
3578  ,Diego Sánchez      ,64 ,8
3579  ,Richard Escobar     ,89 ,6
3580  ,Miguel Nuñez       ,86 ,4
3581  ,Oswaldo Grito       ,57 ,4
3582  ,Reynod Grito        ,1  ,4
3583  ,Omar Nuñez         ,50 ,9
3584  ,Mary Guevara        ,17 ,9
3585  ,Tania López        ,107,8
3586  ,Leandro Mendoza     ,14 ,9
3587  ,Lester Tabora       ,49 ,7
3588  ,Alex Galo           ,49 ,3
3589  ,Ana Galeano         ,76 ,8
3590  ,Danilo Varela       ,64 ,4
3591  ,Luis Sánchez       ,41 ,9
3592  ,Michael López      ,8  ,3
3593  ,Josue Ordoñez      ,106,9
3594  ,Daniel Ordoñez     ,7  ,6
3595  ,Mary Figueroa       ,56 ,3
3596  ,Franklin Vargas     ,39 ,4
3597  ,Reynod Galo         ,60 ,6
3598  ,Tania Bocanegra     ,46 ,7
3599  ,Mary López         ,85 ,7
3600  ,Miguel Villela      ,39 ,7
3601  ,Gerardo Borjas      ,55 ,2
3602  ,David Guevara       ,34 ,6
3603  ,Daniel Guevara      ,22 ,4
3604  ,Osman Villela       ,69 ,8
3605  ,Dennis López       ,55 ,5
3606  ,Mary Escobar        ,69 ,2
3607  ,Laura Guevara       ,95 ,5
3608  ,Michell Grito       ,18 ,5
3609  ,Elne Tabora         ,107,7
3610  ,Michael Vargas      ,107,2
3611  ,Jean Carlo Ordoñez ,59 ,1
3612  ,Reynod Pinto        ,100,4
3613  ,Andrea Luque        ,63 ,3
3614  ,Leonardo Nuñez     ,60 ,5
3615  ,Miguel Mejía       ,28 ,2
3616  ,Carl Galeano        ,71 ,1
3617  ,Diego López        ,17 ,7
3618  ,Dennis Mendoza      ,18 ,2
3619  ,Ricardo López      ,89 ,2
3620  ,Ingrid Gonzalez     ,46 ,4
3621  ,Luis Velásquez     ,54 ,3
3622  ,Alex Padgett        ,66 ,3
3623  ,Josue Gonzalez      ,29 ,2
3624  ,Oswaldo Varela      ,5  ,2
3625  ,Danilo Galeano      ,67 ,9
3626  ,Oswaldo Mejía      ,83 ,1
3627  ,Carl Galeano        ,1  ,6
3628  ,Mary Rodriguez      ,109,2
3629  ,Carl Grito          ,27 ,7
3630  ,Carl Guevara        ,1  ,8
3631  ,David Borjas        ,73 ,8
3632  ,Oswaldo Gonzalez    ,79 ,9
3633  ,Richard Luque       ,107,6
3634  ,Carlos Villela      ,41 ,2
3635  ,Carlos Suazo        ,106,1
3636  ,Lester Mejía       ,102,2
3637  ,Osman Andino        ,61 ,2
3638  ,Richard Parker      ,67 ,7
3639  ,Alex Villela        ,85 ,8
3640  ,Omar Parker         ,1  ,3
3641  ,Mary Chirinos       ,5  ,4
3642  ,Ana Soto            ,86 ,4
3643  ,Miguel Tabora       ,72 ,5
3644  ,Leandro Bocanegra   ,19 ,4
3645  ,Michell Velásquez  ,92 ,7
3646  ,Jean Carlo Nuñez   ,54 ,2
3647  ,Mary Ordoñez       ,64 ,3
3648  ,Alejandra Grito     ,39 ,4
3649  ,Elne Tabora         ,72 ,3
3650  ,Leonardo Euceda     ,88 ,7
3651  ,Alejandra Soto      ,85 ,3
3652  ,Erick Varela        ,12 ,6
3653  ,Leonardo Parker     ,98 ,1
3654  ,Michael Matamoros   ,76 ,6
3655  ,Francisco Mejía    ,51 ,9
3656  ,Ricardo Kempe       ,33 ,5
3657  ,Lester Rodriguez    ,73 ,5
3658  ,Michell Gonzalez    ,54 ,5
3659  ,Iliana Nuñez       ,67 ,5
3660  ,David Sánchez      ,85 ,6
3661  ,Danilo Soto         ,25 ,1
3662  ,David Gómez        ,65 ,6
3663  ,Mary Pinto          ,69 ,7
3664  ,Erick Galeano       ,29 ,4
3665  ,Enrique Matamoros   ,1  ,5
3666  ,Mary Sánchez       ,50 ,1
3667  ,Daniel Gómez       ,18 ,6
3668  ,Manuel Euceda       ,93 ,5
3669  ,Luis Mendoza        ,68 ,0
3670  ,Marcela Sánchez    ,15 ,1
3671  ,Richard Varela      ,72 ,6
3672  ,Enrique Ordoñez    ,22 ,4
3673  ,Andrea Gonzalez     ,72 ,8
3674  ,Alex Andino         ,5  ,5
3675  ,Omar Soto           ,65 ,5
3676  ,Daniel Borjas       ,52 ,4
3677  ,Alex Ordoñez       ,75 ,9
3678  ,Alejandra Rovelo    ,99 ,2
3679  ,Danilo Borjas       ,68 ,6
3680  ,Melvin Vargas       ,33 ,9
3681  ,Francisco Portillo  ,91 ,3
3682  ,Reynod Kempe        ,8  ,1
3683  ,Omar Mendoza        ,97 ,6
3684  ,Francisco Varela    ,34 ,7
3685  ,Gerardo Figueroa    ,66 ,8
3686  ,Nohelia Matamoros   ,110,2
3687  ,Nohelia Gómez      ,44 ,6
3688  ,Josue Suazo         ,80 ,7
3689  ,Alex Villela        ,54 ,5
3690  ,Francisco Sánchez  ,110,3
3691  ,Dennis Figueroa     ,80 ,2
3692  ,Danilo Sánchez     ,76 ,2
3693  ,Enrique Luque       ,94 ,2
3694  ,Reynod Santos       ,1  ,6
3695  ,Oswaldo Sosa        ,20 ,1
3696  ,Andrea Kempe        ,9  ,5
3697  ,Jean Carlo Rodriguez,105,6
3698  ,David Rojas         ,65 ,6
3699  ,Richard Rovelo      ,10 ,6
3700  ,Leandro Gómez      ,41 ,4
3701  ,Josue Sánchez      ,104,8
3702  ,Tania Nuñez        ,28 ,2
3703  ,Alex Mejía         ,102,2
3704  ,Oswaldo Ordoñez    ,43 ,9
3705  ,Michael Portillo    ,41 ,4
3706  ,Leandro Escobar     ,67 ,5
3707  ,Lester Villela      ,70 ,7
3708  ,Tania Chirinos      ,87 ,7
3709  ,Marcela Kempe       ,50 ,8
3710  ,Elne Velásquez     ,66 ,4
3711  ,Leandro Galeano     ,99 ,3
3712  ,Dennis Andino       ,40 ,6
3713  ,Ricardo Portillo    ,18 ,7
3714  ,Francisco Varela    ,104,5
3715  ,Reynod Rodriguez    ,72 ,4
3716  ,Reynod Sosa         ,110,7
3717  ,Nohelia Vargas      ,82 ,2
3718  ,Michael Padgett     ,17 ,7
3719  ,Juan Luis Escobar   ,43 ,8
3720  ,Ana Borjas          ,24 ,4
3721  ,Jean Carlo Borjas   ,62 ,8
3722  ,Franklin Rodriguez  ,24 ,1
3723  ,Carlos López       ,86 ,5
3724  ,Daniel Galeano      ,45 ,3
3725  ,Lester Ordoñez     ,77 ,2
3726  ,Nohelia Grito       ,9  ,8
3727  ,Osman Vargas        ,69 ,3
3728  ,Leandro Parker      ,94 ,5
3729  ,Richard Galo        ,21 ,7
3730  ,David Escobar       ,81 ,6
3731  ,Osman Euceda        ,43 ,1
3732  ,Mary Martínez      ,32 ,6
3733  ,David Rovelo        ,1  ,4
3734  ,Ricardo Vargas      ,87 ,8
3735  ,Luis Mendoza        ,99 ,2
3736  ,Michael Bocanegra   ,66 ,2
3737  ,Alejandra Matamoros ,52 ,6
3738  ,Luis López         ,35 ,4
3739  ,Daniel Ordoñez     ,37 ,3
3740  ,Ana Chirinos        ,3  ,5
3741  ,Reynod Grito        ,58 ,5
3742  ,Michael Padgett     ,37 ,9
3743  ,David Velásquez    ,105,4
3744  ,Richard Villela     ,48 ,3
3745  ,Enrique Escobar     ,2  ,6
3746  ,Ana Kempe           ,15 ,9
3747  ,Franklin Euceda     ,32 ,8
3748  ,Luis Nuñez         ,9  ,1
3749  ,Mary Mendoza        ,90 ,7
3750  ,Jean Carlo Figueroa ,35 ,4
3751  ,Danilo Gómez       ,92 ,7
3752  ,Dennis Chirinos     ,85 ,2
3753  ,Osman López        ,27 ,8
3754  ,Omar Sánchez       ,12 ,6
3755  ,Luis Varela         ,107,3
3756  ,Juan Luis Chirinos  ,6  ,8
3757  ,Elne Sánchez       ,16 ,5
3758  ,Leandro Grito       ,97 ,9
3759  ,Andrea Santos       ,56 ,4
3760  ,Leonardo Santos     ,76 ,7
3761  ,Dennis Soto         ,19 ,1
3762  ,Jean Carlo Mendoza  ,80 ,8
3763  ,Leandro Sosa        ,29 ,8
3764  ,Diego Bocanegra     ,54 ,2
3765  ,Carlos Sosa         ,31 ,5
3766  ,Ingrid Suazo        ,90 ,9
3767  ,Josue Rojas         ,22 ,5
3768  ,Dennis Varela       ,89 ,8
3769  ,Tania Villela       ,34 ,1
3770  ,Miguel Pinto        ,11 ,8
3771  ,Miguel Nuñez       ,10 ,8
3772  ,Daniel Ordoñez     ,8  ,4
3773  ,Elne Figueroa       ,29 ,3
3774  ,Dennis Sánchez     ,29 ,6
3775  ,Carl López         ,108,6
3776  ,Iliana Mendoza      ,44 ,1
3777  ,Marcela Chirinos    ,83 ,9
3778  ,Danilo Guevara      ,64 ,9
3779  ,Luis Varela         ,34 ,9
3780  ,Carlos Nuñez       ,50 ,6
3781  ,Ricardo Borjas      ,30 ,9
3782  ,Mary Mendoza        ,36 ,9
3783  ,David Euceda        ,30 ,7
3784  ,Richard Gonzalez    ,19 ,9
3785  ,Ingrid Sánchez     ,1  ,3
3786  ,Dennis Nuñez       ,67 ,4
3787  ,Luis Rodriguez      ,5  ,7
3788  ,Jean Carlo Parker   ,55 ,3
3789  ,Diego Martínez     ,60 ,1
3790  ,Miguel Sosa         ,25 ,8
3791  ,Omar Figueroa       ,1  ,5
3792  ,Juan Luis Villela   ,42 ,6
3793  ,Josue Euceda        ,31 ,1
3794  ,Daniel Kempe        ,56 ,7
3795  ,Carl Rodriguez      ,26 ,2
3796  ,Marcela Gonzalez    ,107,4
3797  ,Dennis Galeano      ,2  ,1
3798  ,Carl Rojas          ,104,7
3799  ,Diego López        ,5  ,2
3800  ,Osman Rodriguez     ,102,9
3801  ,Diego Rovelo        ,50 ,8
3802  ,Melvin Nuñez       ,100,2
3803  ,Juan Luis Santos    ,25 ,4
3804  ,Enrique Ordoñez    ,90 ,8
3805  ,Dennis Guevara      ,40 ,2
3806  ,Gerardo López      ,24 ,9
3807  ,Juan Luis Portillo  ,44 ,4
3808  ,Leonardo Gómez     ,30 ,1
3809  ,Leandro Grito       ,93 ,4
3810  ,Diego Suazo         ,39 ,7
3811  ,Carl Galeano        ,4  ,4
3812  ,Mary Bocanegra      ,109,8
3813  ,Iliana Villela      ,54 ,6
3814  ,Osman Figueroa      ,101,1
3815  ,Alex Luque          ,100,1
3816  ,Erick Tabora        ,46 ,1
3817  ,Erick Gómez        ,13 ,3
3818  ,Josue Bocanegra     ,49 ,3
3819  ,Gerardo Escobar     ,10 ,6
3820  ,Nohelia Santos      ,60 ,7
3821  ,Oswaldo Rovelo      ,29 ,7
3822  ,Luis Soto           ,107,3
3823  ,Lester Gonzalez     ,86 ,2
3824  ,Ana Portillo        ,88 ,3
3825  ,Luis Galeano        ,107,4
3826  ,Oswaldo Soto        ,3  ,6
3827  ,Juan Luis Galo      ,69 ,3
3828  ,Miguel Luque        ,57 ,9
3829  ,Michael Parker      ,88 ,9
3830  ,Reynod Matamoros    ,37 ,3
3831  ,Jean Carlo Rovelo   ,105,3
3832  ,Gerardo Andino      ,79 ,4
3833  ,Nohelia Sosa        ,32 ,3
3834  ,Dennis Andino       ,65 ,5
3835  ,Danilo Chirinos     ,16 ,8
3836  ,Enrique Sánchez    ,29 ,1
3837  ,Diego Euceda        ,93 ,8
3838  ,Laura Galo          ,4  ,7
3839  ,Miguel Rojas        ,93 ,4
3840  ,Leandro Escobar     ,91 ,5
3841  ,Melvin Sánchez     ,72 ,9
3842  ,Franklin Grito      ,30 ,7
3843  ,Ingrid Sánchez     ,109,4
3844  ,Tania Vargas        ,66 ,7
3845  ,Osman Vargas        ,90 ,2
3846  ,Jean Carlo Guevara  ,26 ,2
3847  ,Juan Luis Nuñez    ,40 ,4
3848  ,Lester Ordoñez     ,32 ,9
3849  ,Alex Rodriguez      ,15 ,1
3850  ,Carlos Galeano      ,74 ,9
3851  ,Jean Carlo Varela   ,82 ,5
3852  ,Osman Gonzalez      ,32 ,1
3853  ,Richard Mejía      ,84 ,5
3854  ,Melvin Velásquez   ,5  ,5
3855  ,Danilo Sosa         ,14 ,6
3856  ,Enrique Rovelo      ,105,1
3857  ,David Rodriguez     ,68 ,4
3858  ,Danilo Luque        ,13 ,7
3859  ,Nohelia Mendoza     ,104,2
3860  ,Daniel Rodriguez    ,26 ,8
3861  ,Nohelia Chirinos    ,97 ,5
3862  ,Dennis Varela       ,90 ,7
3863  ,Alex Luque          ,38 ,4
3864  ,Enrique Soto        ,22 ,7
3865  ,Ana Galo            ,7  ,8
3866  ,Mary Suazo          ,20 ,8
3867  ,Alejandra Galo      ,43 ,4
3868  ,Franklin Galo       ,21 ,4
3869  ,Tania Martínez     ,45 ,3
3870  ,Alejandra Bocanegra ,61 ,8
3871  ,Diego Guevara       ,57 ,4
3872  ,Lester Pinto        ,7  ,6
3873  ,Josue Matamoros     ,72 ,7
3874  ,Leandro Figueroa    ,21 ,1
3875  ,Omar Mejía         ,52 ,3
3876  ,Carlos Pinto        ,29 ,9
3877  ,Ricardo Pinto       ,94 ,8
3878  ,Miguel Ordoñez     ,2  ,2
3879  ,Luis Sánchez       ,105,4
3880  ,Manuel Parker       ,87 ,9
3881  ,David Velásquez    ,48 ,8
3882  ,Oswaldo Santos      ,26 ,5
3883  ,Carl Santos         ,35 ,2
3884  ,Lester Sosa         ,44 ,5
3885  ,Tania Bocanegra     ,47 ,7
3886  ,Ricardo Escobar     ,33 ,5
3887  ,Leandro Guevara     ,50 ,7
3888  ,Melvin Rovelo       ,81 ,3
3889  ,Miguel Soto         ,53 ,4
3890  ,Reynod Rojas        ,68 ,4
3891  ,Omar Villela        ,56 ,4
3892  ,Andrea Figueroa     ,87 ,8
3893  ,Marcela Rovelo      ,81 ,6
3894  ,Ricardo Vargas      ,27 ,1
3895  ,Melvin López       ,46 ,2
3896  ,Franklin Sosa       ,27 ,3
3897  ,Gerardo Pinto       ,38 ,8
3898  ,Miguel Rodriguez    ,46 ,3
3899  ,Melvin Suazo        ,16 ,2
3900  ,Leonardo Figueroa   ,54 ,2
3901  ,Tania López        ,35 ,3
3902  ,Leandro Sánchez    ,103,3
3903  ,David Suazo         ,92 ,4
3904  ,Marcela Guevara     ,83 ,3
3905  ,Nohelia Santos      ,11 ,7
3906  ,Carl Rodriguez      ,16 ,2
3907  ,Ricardo Borjas      ,3  ,5
3908  ,Mary Ordoñez       ,97 ,4
3909  ,Osman Figueroa      ,80 ,5
3910  ,Erick Martínez     ,35 ,9
3911  ,Iliana Velásquez   ,110,6
3912  ,Franklin Kempe      ,101,1
3913  ,Ingrid Rojas        ,42 ,2
3914  ,Carlos Vargas       ,106,2
3915  ,Laura Escobar       ,25 ,3
3916  ,Enrique Sosa        ,98 ,1
3917  ,Erick Gómez        ,67 ,3
3918  ,Jean Carlo Gómez   ,97 ,4
3919  ,Ingrid Matamoros    ,22 ,2
3920  ,Nohelia Grito       ,103,2
3921  ,Ingrid Villela      ,26 ,1
3922  ,Mary Andino         ,64 ,9
3923  ,Tania Velásquez    ,81 ,4
3924  ,Miguel Soto         ,34 ,8
3925  ,Michael Matamoros   ,92 ,7
3926  ,Andrea Bocanegra    ,61 ,5
3927  ,Nohelia Figueroa    ,89 ,2
3928  ,Tania Soto          ,96 ,4
3929  ,Dennis Sánchez     ,57 ,3
3930  ,Daniel Portillo     ,28 ,6
3931  ,Gerardo Borjas      ,105,1
3932  ,Alex Borjas         ,19 ,4
3933  ,Dennis Galo         ,101,1
